Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
Male,Loyal Customer,53,Business travel,Eco,359,1,3,3,3,1,1,1,1,1,2,3,4,4,1,0,0.0
Male,Loyal Customer,35,Personal Travel,Eco,404,4,2,4,4,5,4,5,5,3,4,4,1,4,5,0,0.0
Male,Loyal Customer,15,Personal Travel,Eco,134,2,1,2,4,4,2,4,4,3,5,3,3,4,4,0,0.0
Male,Loyal Customer,42,Personal Travel,Eco,368,5,5,5,4,4,5,4,4,1,5,1,1,2,4,5,0.0
Male,disloyal Customer,46,Business travel,Eco,409,2,4,2,3,3,2,4,3,1,1,2,4,2,3,68,80.0
Male,Loyal Customer,47,Business travel,Business,930,1,1,2,1,3,5,5,5,5,5,5,4,5,5,0,5.0
Female,Loyal Customer,39,Business travel,Eco,332,2,4,4,4,2,2,2,2,1,5,5,1,1,2,1,17.0
Female,Loyal Customer,42,Business travel,Business,1345,3,3,3,3,4,5,5,5,5,5,5,4,5,3,0,3.0
Male,Loyal Customer,54,Personal Travel,Eco,837,2,5,2,3,3,2,2,3,3,3,5,5,5,3,0,0.0
Female,Loyal Customer,46,Business travel,Business,533,2,5,2,2,5,5,4,4,4,4,4,5,4,4,63,57.0
Female,Loyal Customer,48,Personal Travel,Eco,1619,0,4,0,4,4,3,4,2,2,0,2,4,2,3,0,0.0
Male,Loyal Customer,65,Personal Travel,Eco,383,2,3,2,1,1,2,1,1,5,4,5,5,5,1,0,0.0
Female,Loyal Customer,14,Personal Travel,Eco Plus,522,1,4,1,4,5,1,5,5,4,2,4,3,4,5,0,5.0
Female,disloyal Customer,20,Business travel,Eco,481,1,2,1,2,1,1,1,1,4,5,3,1,2,1,93,82.0
Female,Loyal Customer,49,Business travel,Business,130,2,2,2,2,4,2,2,3,3,3,2,2,3,1,14,18.0
Male,Loyal Customer,38,Personal Travel,Eco,925,4,4,4,2,5,4,5,5,5,3,4,5,4,5,0,0.0
Male,Loyal Customer,18,Personal Travel,Eco Plus,2381,1,5,1,1,2,1,2,2,3,5,3,3,4,2,0,0.0
Male,Loyal Customer,52,Business travel,Eco,1744,3,4,5,5,3,3,3,3,3,2,2,2,4,3,8,9.0
Female,Loyal Customer,69,Personal Travel,Eco,1050,2,5,3,5,3,5,4,2,2,3,4,3,2,5,0,0.0
Male,disloyal Customer,58,Business travel,Eco,451,4,0,4,3,2,4,2,2,2,5,1,5,4,2,10,6.0
Male,Loyal Customer,66,Personal Travel,Eco,919,3,3,3,3,5,3,5,5,3,3,3,2,4,5,0,0.0
Female,Loyal Customer,49,Personal Travel,Business,386,2,4,2,4,4,4,5,4,4,2,4,3,4,4,19,13.0
Male,Loyal Customer,28,Personal Travel,Eco,1590,4,4,4,4,1,4,1,1,2,2,4,4,5,1,16,23.0
Male,disloyal Customer,50,Business travel,Eco,1048,3,3,3,3,1,3,1,1,4,4,3,3,3,1,0,8.0
Male,Loyal Customer,55,Business travel,Business,502,4,4,4,4,4,4,4,5,5,5,5,3,5,3,0,0.0
Male,Loyal Customer,17,Personal Travel,Eco,516,3,5,3,1,1,3,1,1,3,4,4,3,5,1,86,73.0
Female,Loyal Customer,41,Business travel,Business,1276,3,3,3,3,4,4,4,5,5,5,5,5,5,5,64,47.0
Female,Loyal Customer,29,Business travel,Business,873,3,3,3,3,5,5,5,5,5,4,3,2,4,5,0,0.0
Female,Loyal Customer,50,Personal Travel,Eco,1362,4,3,4,3,4,3,5,2,2,4,2,3,2,3,8,0.0
Female,Loyal Customer,60,Business travel,Business,453,3,3,3,3,5,5,5,3,3,3,3,3,3,5,2,0.0
Female,Loyal Customer,59,Personal Travel,Eco,192,5,4,5,3,5,4,5,1,1,5,1,5,1,4,0,0.0
Male,Loyal Customer,55,Business travel,Business,2142,5,5,5,5,5,4,4,5,5,5,5,3,5,4,3,6.0
Female,Loyal Customer,37,Business travel,Business,2604,4,4,4,4,1,4,3,2,2,2,4,3,2,2,0,0.0
Female,Loyal Customer,37,Business travel,Business,1766,3,5,2,5,3,3,3,2,3,4,4,3,3,3,108,133.0
Male,Loyal Customer,49,Business travel,Business,200,2,2,2,2,1,1,2,4,4,4,3,2,4,3,26,23.0
Male,Loyal Customer,60,Personal Travel,Eco,644,1,2,1,4,4,1,4,4,2,1,4,3,4,4,119,119.0
Male,Loyal Customer,26,Business travel,Business,390,1,1,1,1,3,4,3,3,3,2,4,5,4,3,1,0.0
Female,Loyal Customer,31,Business travel,Business,1440,1,1,1,1,4,4,4,4,3,4,5,3,4,4,21,0.0
Male,Loyal Customer,54,Business travel,Eco,834,4,3,3,3,4,4,4,4,1,5,3,4,2,4,0,0.0
Female,Loyal Customer,38,Business travel,Business,3982,2,5,5,5,2,3,2,1,1,1,2,1,1,1,9,12.0
Female,Loyal Customer,47,Personal Travel,Business,196,2,3,2,4,2,4,4,1,1,2,1,3,1,3,0,0.0
Female,Loyal Customer,38,Personal Travel,Eco,1514,2,3,2,4,5,2,5,5,4,5,3,4,3,5,2,23.0
Male,Loyal Customer,58,Personal Travel,Eco,157,3,5,3,5,1,3,1,1,3,3,4,4,5,1,10,32.0
Male,Loyal Customer,56,Personal Travel,Eco,356,1,4,2,4,2,2,4,2,2,1,4,3,5,2,0,21.0
Male,Loyal Customer,36,Business travel,Business,3649,5,5,5,5,5,5,5,5,5,4,5,5,5,5,0,0.0
Male,disloyal Customer,25,Business travel,Business,591,2,4,2,1,1,2,1,1,4,5,5,4,4,1,0,0.0
Male,Loyal Customer,30,Business travel,Eco Plus,1090,5,1,1,1,5,4,5,5,1,2,4,3,3,5,0,0.0
Female,Loyal Customer,47,Business travel,Business,1572,2,2,2,2,4,1,1,3,3,3,3,3,3,5,0,0.0
Female,Loyal Customer,41,Business travel,Business,432,3,3,2,3,4,4,5,4,4,4,4,4,4,4,0,0.0
Male,Loyal Customer,32,Business travel,Business,3660,0,0,0,3,1,1,1,1,1,2,3,1,3,1,60,49.0
Male,Loyal Customer,54,Business travel,Business,599,4,4,4,4,2,4,5,5,5,5,5,5,5,3,0,0.0
Female,disloyal Customer,41,Business travel,Business,304,2,3,3,4,4,2,4,4,2,1,3,3,3,4,0,0.0
Male,Loyal Customer,53,Personal Travel,Eco,762,1,3,1,3,4,1,4,4,1,2,3,1,4,4,0,0.0
Female,disloyal Customer,33,Business travel,Business,594,2,2,2,2,2,2,2,2,3,3,5,3,5,2,0,0.0
Male,Loyal Customer,57,Business travel,Business,3107,4,4,4,4,5,5,5,5,5,5,5,5,5,3,106,104.0
Female,disloyal Customer,27,Business travel,Business,1192,1,2,2,3,5,2,5,5,5,2,4,4,5,5,0,0.0
Female,Loyal Customer,11,Personal Travel,Eco,402,4,5,4,4,2,4,4,2,4,3,4,5,5,2,0,4.0
Male,disloyal Customer,20,Business travel,Eco,912,2,3,3,4,5,3,5,5,2,3,3,2,4,5,0,0.0
Male,Loyal Customer,22,Business travel,Business,277,3,3,3,3,3,3,3,1,5,4,3,3,2,3,116,177.0
Female,disloyal Customer,50,Business travel,Eco,201,3,0,3,1,5,3,5,5,5,2,5,2,4,5,3,0.0
Male,Loyal Customer,51,Personal Travel,Eco,1504,5,4,5,2,1,5,1,1,4,5,4,4,4,1,0,1.0
Male,Loyal Customer,25,Business travel,Eco,1190,4,4,4,4,4,4,4,4,5,1,1,3,2,4,0,0.0
Male,Loyal Customer,30,Personal Travel,Eco,516,2,3,2,3,3,2,3,3,3,5,1,1,3,3,2,11.0
Male,Loyal Customer,9,Personal Travel,Business,1542,4,5,4,3,5,4,5,5,3,4,3,4,5,5,0,0.0
Male,Loyal Customer,54,Business travel,Business,3280,1,1,1,1,1,4,5,5,5,5,5,2,5,1,0,3.0
Male,Loyal Customer,28,Business travel,Business,296,2,2,3,2,4,5,4,4,1,5,5,2,2,4,0,0.0
Male,Loyal Customer,41,Business travel,Eco Plus,1042,4,4,4,4,4,4,4,4,2,4,3,1,3,4,0,26.0
Male,Loyal Customer,69,Personal Travel,Eco,328,4,2,4,4,4,4,4,4,2,1,4,3,4,4,0,0.0
Female,disloyal Customer,38,Business travel,Business,2342,1,1,1,3,1,5,5,5,5,4,4,5,3,5,30,46.0
Male,Loyal Customer,60,Personal Travel,Eco,227,5,5,5,3,1,5,1,1,5,2,5,4,5,1,0,0.0
Female,Loyal Customer,42,Personal Travel,Eco,101,2,5,2,5,2,5,4,5,5,2,5,2,5,1,8,11.0
Female,Loyal Customer,54,Personal Travel,Eco,223,4,0,4,3,4,4,5,5,5,4,5,4,5,3,52,46.0
Male,Loyal Customer,41,Personal Travel,Eco,299,3,5,3,3,3,3,3,3,4,5,5,5,5,3,23,33.0
Female,Loyal Customer,34,Business travel,Business,1980,5,5,5,5,4,3,5,5,5,5,5,1,5,2,0,0.0
Male,Loyal Customer,45,Personal Travel,Business,771,3,4,4,3,3,5,5,3,3,4,4,5,3,5,0,0.0
Female,Loyal Customer,48,Business travel,Business,1862,2,5,5,5,2,3,3,2,2,2,2,1,2,2,7,12.0
Male,Loyal Customer,47,Business travel,Business,177,2,4,4,4,1,3,3,3,3,3,2,4,3,4,0,0.0
Female,Loyal Customer,61,Personal Travel,Eco Plus,526,2,5,2,5,2,4,5,1,1,2,1,5,1,3,93,88.0
Female,Loyal Customer,56,Personal Travel,Eco,319,3,5,3,4,4,5,5,4,4,3,4,2,4,5,93,89.0
Male,Loyal Customer,53,Business travel,Business,316,1,1,1,1,3,4,4,4,4,5,4,3,4,5,0,0.0
Male,disloyal Customer,25,Business travel,Business,588,1,4,1,3,4,1,2,4,4,4,4,5,5,4,17,0.0
Male,Loyal Customer,47,Business travel,Business,1734,0,4,0,3,2,5,4,5,5,5,5,3,5,4,0,1.0
Female,Loyal Customer,29,Personal Travel,Business,1334,2,5,2,4,4,2,4,4,5,5,4,4,5,4,16,13.0
Male,Loyal Customer,54,Business travel,Business,2270,5,5,5,5,2,4,2,5,5,5,5,4,5,4,6,0.0
Male,Loyal Customer,25,Personal Travel,Eco Plus,460,2,5,2,4,1,2,1,1,5,4,5,5,5,1,19,8.0
Female,Loyal Customer,55,Personal Travel,Eco,460,3,5,3,4,4,5,5,4,4,3,2,4,4,3,0,0.0
Male,Loyal Customer,53,Business travel,Eco,321,3,5,5,5,3,3,3,3,4,5,4,1,3,3,17,3.0
Female,Loyal Customer,49,Business travel,Business,3351,5,5,5,5,5,5,4,4,4,4,4,3,4,5,0,0.0
Male,Loyal Customer,54,Personal Travel,Eco,414,1,2,1,4,1,4,4,3,4,4,4,4,1,4,178,165.0
Female,Loyal Customer,40,Business travel,Business,2475,1,1,1,1,4,4,4,4,2,3,4,4,5,4,14,5.0
Male,Loyal Customer,35,Personal Travel,Eco,646,3,1,3,3,3,3,3,3,2,3,2,3,2,3,0,0.0
Male,Loyal Customer,29,Business travel,Business,1846,5,5,5,5,3,4,3,3,4,4,3,5,5,3,0,0.0
Female,disloyal Customer,30,Business travel,Eco,546,1,3,1,3,1,1,1,1,1,5,3,4,3,1,2,6.0
Male,Loyal Customer,59,Business travel,Eco,109,5,2,2,2,5,5,5,5,2,2,5,5,4,5,0,0.0
Male,Loyal Customer,59,Business travel,Business,1045,1,1,4,1,2,4,5,2,2,2,2,4,2,4,9,0.0
Male,Loyal Customer,44,Business travel,Business,237,1,1,1,1,5,4,4,5,5,4,5,4,5,4,42,40.0
Female,Loyal Customer,9,Personal Travel,Business,594,3,4,3,3,1,3,1,1,4,1,3,3,1,1,0,0.0
Female,disloyal Customer,68,Business travel,Eco,1009,2,2,2,4,4,2,4,4,2,4,3,4,3,4,14,0.0
Female,Loyal Customer,44,Business travel,Business,996,3,3,3,3,2,3,5,4,4,4,4,2,4,1,0,0.0
Male,Loyal Customer,59,Business travel,Business,1780,2,2,2,2,2,4,4,5,5,5,5,4,5,3,0,0.0
Male,Loyal Customer,38,Personal Travel,Eco,759,0,4,0,3,2,0,2,2,3,4,4,4,4,2,0,0.0
Male,Loyal Customer,56,Business travel,Business,228,1,1,1,1,1,2,4,5,5,5,5,1,5,2,13,16.0
Female,Loyal Customer,41,Business travel,Business,3994,1,1,1,1,3,4,4,4,4,5,4,3,4,3,0,0.0
Male,Loyal Customer,49,Business travel,Business,3858,0,0,0,3,2,5,5,1,1,1,1,5,1,4,36,30.0
Female,disloyal Customer,36,Business travel,Eco,163,3,3,3,4,5,3,5,5,3,5,4,2,3,5,0,0.0
Female,Loyal Customer,68,Personal Travel,Eco,1197,3,4,3,2,5,4,4,5,5,3,5,3,5,3,59,48.0
Female,Loyal Customer,27,Personal Travel,Eco,628,2,4,2,1,2,2,2,2,4,5,4,5,5,2,11,1.0
Female,Loyal Customer,23,Personal Travel,Eco,503,3,1,3,3,2,3,2,2,4,2,3,3,3,2,13,16.0
Male,disloyal Customer,24,Business travel,Business,356,5,4,5,1,1,5,1,1,5,4,4,4,5,1,0,0.0
Male,disloyal Customer,37,Business travel,Business,1235,1,1,1,2,1,1,1,1,3,4,5,3,5,1,0,1.0
Female,disloyal Customer,20,Business travel,Eco,645,3,2,3,2,1,3,1,1,2,2,2,2,1,1,0,18.0
Female,Loyal Customer,25,Business travel,Eco Plus,771,1,5,5,5,1,1,3,1,3,2,3,3,4,1,0,0.0
Female,Loyal Customer,47,Business travel,Business,2134,1,1,1,1,5,5,5,5,5,5,5,3,5,5,4,0.0
Female,disloyal Customer,49,Business travel,Business,1750,2,2,2,3,2,2,3,2,5,5,5,3,4,2,13,0.0
Male,Loyal Customer,55,Personal Travel,Eco Plus,746,2,4,2,4,4,2,4,4,2,4,4,1,2,4,0,0.0
Male,Loyal Customer,56,Business travel,Business,3476,3,3,3,3,4,4,5,5,5,5,5,4,5,3,4,3.0
Female,Loyal Customer,26,Business travel,Business,3717,1,3,3,3,1,1,1,3,1,4,4,1,4,1,140,108.0
Female,Loyal Customer,8,Personal Travel,Eco,516,3,5,3,4,4,3,4,4,4,5,3,2,4,4,0,13.0
Female,disloyal Customer,44,Business travel,Business,783,3,3,3,4,4,3,4,4,5,3,4,4,4,4,0,0.0
Female,Loyal Customer,11,Personal Travel,Eco,1035,5,5,5,1,3,5,5,3,5,5,4,3,4,3,0,
Male,Loyal Customer,61,Business travel,Business,375,3,3,3,3,1,2,5,4,4,4,4,2,4,1,1,0.0
Male,Loyal Customer,39,Business travel,Business,3928,0,5,0,1,5,5,4,4,4,4,4,3,4,5,0,0.0
Female,Loyal Customer,30,Business travel,Business,2637,2,2,2,2,5,5,4,5,5,1,3,1,3,5,0,0.0
Male,Loyal Customer,67,Business travel,Business,317,1,1,1,1,2,5,5,5,5,5,5,5,5,5,0,0.0
Female,Loyal Customer,40,Business travel,Business,3275,5,5,5,5,2,5,5,4,4,4,4,5,4,4,1,0.0
Male,Loyal Customer,45,Business travel,Business,2495,4,4,4,4,2,3,2,4,4,4,4,1,4,3,0,0.0
Female,Loyal Customer,39,Business travel,Business,899,3,3,3,3,4,3,3,3,2,4,4,3,2,3,233,256.0
Male,Loyal Customer,46,Business travel,Eco,669,2,4,4,4,2,2,2,2,4,3,4,4,4,2,0,6.0
Male,Loyal Customer,40,Business travel,Business,358,3,3,4,3,5,4,5,5,5,5,5,5,5,4,84,79.0
Male,Loyal Customer,47,Business travel,Business,1721,3,4,3,4,2,3,4,3,3,3,3,3,3,2,0,0.0
Male,Loyal Customer,43,Business travel,Eco,576,5,2,2,2,5,5,5,5,3,1,1,4,2,5,0,0.0
Male,Loyal Customer,23,Personal Travel,Eco,1091,3,4,2,3,4,2,4,4,3,1,4,2,5,4,2,0.0
Male,Loyal Customer,55,Business travel,Business,3091,1,1,1,1,2,1,4,5,5,5,5,2,5,1,0,0.0
Male,Loyal Customer,24,Personal Travel,Eco,1814,4,5,4,3,1,4,1,1,4,4,4,3,4,1,69,54.0
Male,Loyal Customer,15,Personal Travel,Eco,1190,2,5,3,4,1,3,1,1,4,4,5,4,4,1,69,119.0
Male,Loyal Customer,48,Business travel,Business,1488,2,2,2,2,3,5,5,4,4,4,4,4,4,4,12,0.0
Male,Loyal Customer,44,Business travel,Business,1703,3,2,2,2,2,4,3,3,3,3,3,2,3,4,0,0.0
Female,Loyal Customer,70,Personal Travel,Eco Plus,315,3,5,3,3,4,5,4,2,2,3,2,3,2,3,96,89.0
Male,disloyal Customer,38,Business travel,Eco,315,5,0,5,1,3,5,3,3,5,1,3,2,3,3,3,16.0
Female,disloyal Customer,22,Business travel,Business,611,4,2,4,3,3,4,2,3,2,5,4,1,3,3,15,6.0
Female,Loyal Customer,69,Business travel,Business,67,2,2,2,2,1,3,3,3,3,3,2,1,3,4,7,8.0
Male,Loyal Customer,38,Personal Travel,Eco,590,1,5,1,3,5,1,5,5,3,5,4,4,5,5,0,0.0
Male,Loyal Customer,28,Business travel,Eco,282,5,1,5,1,5,5,5,5,3,5,1,4,2,5,0,0.0
Female,Loyal Customer,48,Business travel,Business,3313,2,2,2,2,5,4,5,5,5,5,5,3,5,4,0,14.0
Female,disloyal Customer,37,Business travel,Business,280,2,2,2,2,3,2,5,3,3,4,5,4,5,3,67,113.0
Male,Loyal Customer,44,Personal Travel,Eco,444,2,4,2,5,3,2,3,3,3,5,5,3,4,3,0,2.0
Female,Loyal Customer,60,Personal Travel,Eco,1075,0,4,0,1,3,4,4,2,2,0,2,5,2,3,0,1.0
Male,Loyal Customer,22,Personal Travel,Eco,308,2,1,2,4,3,2,2,3,4,3,3,2,3,3,0,0.0
Male,disloyal Customer,21,Business travel,Business,1379,5,0,5,5,3,0,3,3,4,3,4,5,5,3,28,28.0
Female,Loyal Customer,28,Business travel,Business,3952,1,1,1,1,4,4,4,4,4,1,3,3,5,4,0,0.0
Female,Loyal Customer,40,Business travel,Business,1876,2,2,2,2,4,4,4,4,4,4,4,4,4,3,0,0.0
Male,Loyal Customer,31,Personal Travel,Eco,101,3,5,3,1,3,3,3,3,3,5,5,3,4,3,23,34.0
Male,Loyal Customer,52,Personal Travel,Business,432,1,5,1,5,1,3,3,3,4,5,4,3,5,3,197,193.0
Female,Loyal Customer,34,Business travel,Eco,447,3,2,2,2,3,3,3,3,4,2,4,2,4,3,1,9.0
Female,Loyal Customer,22,Personal Travel,Eco Plus,1781,1,5,1,5,4,1,4,4,5,3,4,3,4,4,0,0.0
Female,Loyal Customer,46,Business travel,Business,102,2,2,2,2,3,2,5,5,5,5,4,4,5,3,0,0.0
Male,disloyal Customer,30,Business travel,Eco,1671,2,2,2,4,3,2,3,3,1,5,4,4,4,3,0,0.0
Female,Loyal Customer,22,Personal Travel,Eco,931,3,5,3,3,5,3,5,5,4,5,4,5,5,5,0,0.0
Male,Loyal Customer,61,Personal Travel,Eco,2425,3,2,3,3,3,3,3,4,2,4,3,3,3,3,0,0.0
Male,Loyal Customer,55,Business travel,Business,813,3,3,3,3,5,4,5,3,3,3,3,5,3,3,81,68.0
Female,Loyal Customer,28,Personal Travel,Eco,337,2,4,2,1,2,2,2,2,3,2,2,2,4,2,0,0.0
Female,Loyal Customer,38,Business travel,Business,2554,2,2,2,2,3,4,4,4,4,4,4,4,4,4,0,0.0
Male,Loyal Customer,44,Business travel,Business,1188,5,2,5,5,2,4,4,2,2,2,2,3,2,5,9,0.0
Male,Loyal Customer,44,Business travel,Business,3720,4,4,4,4,2,1,5,5,5,5,5,1,5,4,0,0.0
Female,Loyal Customer,43,Business travel,Business,587,4,4,4,4,4,4,5,5,5,5,5,4,5,3,25,26.0
Female,Loyal Customer,50,Business travel,Business,3785,3,3,3,3,3,1,4,5,5,5,5,2,5,2,0,0.0
Female,Loyal Customer,37,Personal Travel,Eco,850,4,5,4,4,2,4,2,2,4,5,5,4,5,2,0,0.0
Male,disloyal Customer,57,Business travel,Eco,676,4,4,4,2,4,4,4,4,3,1,2,1,2,4,33,21.0
Female,Loyal Customer,13,Business travel,Business,1635,3,2,2,2,3,3,3,3,3,4,4,4,4,3,1,9.0
Male,disloyal Customer,20,Business travel,Eco,209,2,1,2,3,3,2,3,3,3,3,3,2,3,3,5,4.0
Male,Loyal Customer,7,Personal Travel,Eco,1154,3,4,3,2,3,3,3,3,5,2,5,3,5,3,0,0.0
Male,Loyal Customer,52,Business travel,Business,2261,3,3,3,3,5,4,5,4,4,4,4,5,4,3,0,0.0
Female,disloyal Customer,28,Business travel,Business,488,1,1,1,4,5,1,5,5,4,5,4,5,5,5,24,21.0
Male,Loyal Customer,21,Personal Travel,Eco,1471,1,5,1,1,5,1,5,5,4,3,5,3,5,5,8,0.0
Female,Loyal Customer,42,Personal Travel,Eco,125,2,3,2,2,3,2,4,3,3,2,3,2,3,1,0,0.0
Female,Loyal Customer,28,Personal Travel,Eco,1597,4,5,4,3,4,4,2,4,4,3,4,3,4,4,0,0.0
Female,Loyal Customer,68,Business travel,Eco,277,4,4,4,4,3,2,1,4,4,4,4,4,4,4,0,0.0
Male,Loyal Customer,23,Personal Travel,Eco,1195,3,5,3,2,1,3,2,1,5,3,4,5,4,1,4,0.0
Female,disloyal Customer,23,Business travel,Eco,233,4,3,4,3,4,4,4,4,3,3,5,5,4,4,29,29.0
Male,Loyal Customer,46,Business travel,Eco,1250,3,1,1,1,3,3,3,3,1,3,3,1,2,3,11,9.0
Male,Loyal Customer,54,Business travel,Eco,762,4,1,1,1,4,4,4,4,5,2,1,1,1,4,0,20.0
Female,disloyal Customer,20,Business travel,Eco,67,4,3,4,3,5,4,5,5,4,4,4,4,4,5,9,4.0
Male,Loyal Customer,35,Personal Travel,Eco,370,2,4,2,2,4,2,5,4,1,5,4,4,4,4,0,0.0
Male,Loyal Customer,56,Business travel,Business,173,3,3,3,3,1,3,4,5,5,5,4,2,5,4,0,0.0
Male,Loyal Customer,40,Business travel,Business,488,5,5,3,5,2,5,4,5,5,5,5,5,5,5,0,0.0
Male,Loyal Customer,40,Business travel,Business,1988,4,4,4,4,5,4,3,1,1,2,4,2,1,2,0,0.0
Female,Loyal Customer,51,Business travel,Business,1611,5,3,3,3,2,3,4,5,5,4,5,4,5,4,61,53.0
Female,Loyal Customer,53,Business travel,Business,1635,3,3,3,3,5,5,5,5,5,5,5,5,5,4,95,82.0
Male,Loyal Customer,53,Business travel,Business,1693,2,2,2,2,4,5,5,5,5,5,5,5,5,5,0,4.0
Female,Loyal Customer,17,Personal Travel,Eco Plus,289,3,5,3,3,4,3,4,4,5,3,4,3,5,4,9,3.0
Female,Loyal Customer,48,Business travel,Business,3943,2,1,2,2,3,5,5,4,4,4,4,5,4,3,0,1.0
Male,disloyal Customer,23,Business travel,Eco,337,4,1,4,2,2,4,5,2,3,1,3,1,2,2,11,12.0
Female,Loyal Customer,60,Personal Travel,Eco,541,2,4,2,1,3,4,4,5,5,2,5,5,5,4,37,25.0
Male,Loyal Customer,44,Business travel,Business,196,0,4,0,4,2,5,4,3,3,3,3,4,3,4,0,0.0
Female,Loyal Customer,62,Personal Travel,Eco,1256,3,4,3,3,2,3,4,3,3,3,3,5,3,5,0,0.0
Female,Loyal Customer,50,Business travel,Business,1194,5,5,5,5,3,4,5,5,5,5,5,4,5,5,0,0.0
Female,Loyal Customer,26,Personal Travel,Eco,328,1,5,1,4,5,1,5,5,5,5,5,3,4,5,13,27.0
Male,Loyal Customer,48,Business travel,Business,90,3,3,3,3,3,5,5,5,5,5,4,4,5,5,0,4.0
Female,Loyal Customer,55,Business travel,Business,2551,2,2,2,2,3,5,4,4,4,4,4,3,4,3,0,0.0
Female,disloyal Customer,27,Business travel,Eco,874,2,2,2,3,1,2,1,1,4,2,3,1,4,1,96,80.0
Male,Loyal Customer,36,Business travel,Eco,1075,2,5,5,5,2,2,2,2,4,5,3,3,2,2,9,6.0
Female,Loyal Customer,46,Business travel,Eco,1052,3,4,4,4,2,3,3,3,3,3,3,3,3,2,0,0.0
Male,Loyal Customer,19,Personal Travel,Eco,447,2,2,3,3,3,3,5,3,4,1,4,1,3,3,0,0.0
Male,Loyal Customer,42,Business travel,Business,3736,3,2,2,2,3,3,3,3,3,3,3,1,3,1,16,13.0
Female,Loyal Customer,46,Business travel,Eco,399,2,2,2,2,1,2,3,2,2,2,2,4,2,2,0,0.0
Male,Loyal Customer,58,Business travel,Business,2553,2,2,2,2,2,4,4,5,5,5,5,3,5,4,9,3.0
Male,Loyal Customer,67,Personal Travel,Eco,726,3,5,4,2,5,4,5,5,4,3,5,3,4,5,0,0.0
Male,Loyal Customer,49,Business travel,Business,3715,3,3,3,3,5,4,5,5,5,5,5,3,5,5,0,1.0
Male,Loyal Customer,14,Personal Travel,Eco,591,3,4,3,3,4,3,1,4,1,5,2,3,3,4,20,8.0
Male,Loyal Customer,29,Business travel,Business,3882,1,5,5,5,1,1,1,1,3,1,4,4,3,1,15,6.0
Female,Loyal Customer,48,Business travel,Business,2411,2,2,2,2,5,4,5,5,5,5,5,3,5,4,44,64.0
Female,disloyal Customer,24,Business travel,Eco,802,3,3,3,3,4,3,4,4,2,2,2,2,4,4,0,34.0
Male,Loyal Customer,33,Personal Travel,Eco,733,4,1,3,4,3,3,3,3,1,3,4,2,3,3,0,0.0
Female,Loyal Customer,64,Business travel,Business,365,1,1,1,1,3,4,4,5,5,5,5,4,5,5,0,0.0
Female,Loyal Customer,36,Personal Travel,Eco,365,1,4,1,4,4,1,3,4,5,3,5,5,4,4,0,0.0
Male,Loyal Customer,64,Business travel,Eco Plus,320,1,3,5,5,1,1,1,1,4,3,4,2,3,1,0,14.0
Female,Loyal Customer,33,Business travel,Eco Plus,258,4,4,4,4,4,4,4,4,1,5,1,5,5,4,0,0.0
Female,Loyal Customer,50,Business travel,Business,3100,1,1,1,1,5,5,5,5,5,5,5,5,5,3,10,8.0
Female,Loyal Customer,35,Business travel,Business,1840,2,3,2,2,4,4,5,4,4,3,4,3,4,4,0,0.0
Female,Loyal Customer,57,Business travel,Eco,177,4,3,3,3,1,4,3,4,4,4,4,4,4,3,0,2.0
Female,disloyal Customer,50,Business travel,Business,672,3,4,4,3,2,3,2,2,4,2,5,3,4,2,0,0.0
Female,Loyal Customer,57,Personal Travel,Eco,728,2,5,2,2,2,1,1,4,4,2,4,3,4,3,0,7.0
Male,disloyal Customer,27,Business travel,Eco,544,3,1,3,4,3,3,3,3,2,4,3,4,4,3,0,0.0
Female,Loyal Customer,27,Business travel,Eco Plus,1771,2,5,5,5,2,2,2,2,3,4,2,2,3,2,0,0.0
Female,disloyal Customer,26,Business travel,Business,381,2,1,1,3,1,2,2,1,3,4,3,2,4,2,197,206.0
Male,Loyal Customer,55,Business travel,Business,2672,2,2,2,2,5,5,4,5,5,5,5,4,5,4,3,0.0
Male,disloyal Customer,27,Business travel,Business,337,3,4,4,4,4,4,2,4,4,5,5,4,5,4,0,2.0
Female,Loyal Customer,41,Business travel,Business,2677,1,1,1,1,5,3,5,5,5,5,5,4,5,4,0,0.0
Female,Loyal Customer,42,Business travel,Business,134,4,4,4,4,3,4,4,4,4,4,5,4,4,5,0,0.0
Female,disloyal Customer,17,Business travel,Eco Plus,550,3,1,3,3,1,3,1,1,1,2,4,2,4,1,17,24.0
Female,Loyal Customer,28,Business travel,Eco,544,4,3,3,3,4,4,4,4,4,3,4,3,3,4,0,0.0
Female,Loyal Customer,36,Personal Travel,Eco,987,3,4,2,2,2,2,2,2,5,2,4,3,4,2,0,0.0
Female,disloyal Customer,28,Business travel,Eco,1074,4,4,4,4,3,4,3,3,4,1,3,3,3,3,126,118.0
Male,Loyal Customer,10,Personal Travel,Eco,366,1,5,1,5,1,1,1,1,3,1,4,4,5,1,0,0.0
Female,Loyal Customer,25,Personal Travel,Eco,1956,3,5,3,3,2,3,2,2,3,3,4,4,5,2,0,0.0
